target,n_stocks,stocks,ticker,weight
CVX,2,OKE|PBA,PBA,0.5636125579435975
CVX,2,OKE|FANG,OKE,0.7089265615877112
CVX,2,OKE|FANG,FANG,0.29107343841228883
CVX,2,PBA|FANG,PBA,0.6956890877144604
CVX,2,PBA|FANG,FANG,0.3043109122855397
CVX,3,COP|SU|HAL,COP,0.6406877191816633
CVX,3,COP|SU|HAL,SU,0.2501822685365004
CVX,3,COP|SU|HAL,HAL,0.10913001228183639
CVX,3,COP|SU|KMI,COP,0.4021568221709685
CVX,3,COP|SU|KMI,SU,0.12622824969813287
CVX,3,COP|SU|KMI,KMI,0.4716149281308986
CVX,3,COP|SU|EOG,COP,0.6110312128082165
CVX,3,COP|SU|EOG,SU,0.2624128722473558
CVX,3,COP|SU|EOG,EOG,0.12655591494442775
CVX,3,COP|SU|SLB,COP,0.6054922423288891
CVX,3,COP|SU|SLB,SU,0.23161666839178036
CVX,3,COP|SU|SLB,SLB,0.1628910892793306
CVX,3,COP|SU|VLO,COP,0.567304775788641
CVX,3,COP|SU|VLO,SU,0.2166671976932655
CVX,3,COP|SU|VLO,VLO,0.2160280265180936
CVX,3,COP|SU|OXY,COP,0.6705402619442427
CVX,3,COP|SU|OXY,SU,0.27298634249217474
CVX,3,COP|SU|OXY,OXY,0.05647339556358265
CVX,3,COP|SU|BKR,COP,0.5582138996558877
CVX,3,COP|SU|BKR,SU,0.19077805813052104
CVX,3,COP|SU|BKR,BKR,0.25100804221359124
CVX,3,COP|SU|E,COP,0.46966570437015515
CVX,3,COP|SU|E,SU,0.14585027468509282
CVX,3,COP|SU|E,E,0.38448402094475215
CVX,3,COP|SU|DVN,COP,0.7153285079591295
CVX,3,COP|SU|DVN,SU,0.28467149204087044
CVX,3,COP|SU|DVN,DVN,6.752661140079542e-19
CVX,3,COP|SU|CNQ,COP,0.6145032307229021
CVX,3,COP|SU|CNQ,SU,0.1790505698986075
CVX,3,COP|SU|CNQ,CNQ,0.20644619937849035
CVX,3,COP|SU|OKE,COP,0.46205652747973147
CVX,3,COP|SU|OKE,SU,0.1596662618110273
CVX,3,COP|SU|OKE,OKE,0.37827721070924125
CVX,3,COP|SU|PBA,COP,0.4726168253918445
CVX,3,COP|SU|PBA,SU,0.09582401975285022
CVX,3,COP|SU|PBA,PBA,0.43155915485530527
CVX,3,COP|SU|FANG,COP,0.7153285059308151
CVX,3,COP|SU|FANG,SU,0.2846714940691849
CVX,3,COP|SU|FANG,FANG,2.6077169173934144e-18
CVX,3,COP|HAL|KMI,COP,0.4467566572805245
CVX,3,COP|HAL|KMI,HAL,0.06273498083186298
CVX,3,COP|HAL|KMI,KMI,0.4905083618876125
CVX,3,COP|HAL|EOG,COP,0.7302998414804344
CVX,3,COP|HAL|EOG,HAL,0.13838382700838028
CVX,3,COP|HAL|EOG,EOG,0.13131633151118532
CVX,3,COP|HAL|SLB,COP,0.7710064798856651
CVX,3,COP|HAL|SLB,HAL,0.037567572264846166
CVX,3,COP|HAL|SLB,SLB,0.19142594784948877
CVX,3,COP|HAL|VLO,COP,0.6500229230557577
CVX,3,COP|HAL|VLO,HAL,0.11347582366802225
