target,n_stocks,stocks,validation_correlation,validation_r_squared,validation_tracking_error,test_correlation,test_r_squared,test_tracking_error,test_rmse,test_target_volatility,test_basket_volatility,test_volatility_reduction,test_target_final_wealth,test_basket_final_wealth,test_target_max_drawdown,test_basket_max_drawdown
CVX,4,SU|HAL|KMI|OKE,0.7198368732005027,0.4592212778071568,0.01154514734175066,0.7014027824491063,0.4768448085869822,0.010435328622811577,0.01041716645418585,0.2290430498248491,0.18875796385783658,0.17588434138393993,142.36332202095844,137.92397020119068,-0.20821596021767708,-0.1413841380529972
CVX,4,SU|HAL|KMI|PBA,0.7348935181249263,0.520962767633108,0.010869638317590453,0.6840062706653138,0.45932653382069055,0.010609128788960493,0.010590143927783867,0.2290430498248491,0.1778164447210658,0.2236549205180277,142.36332202095844,140.43605671700652,-0.20821596021767708,-0.13424342501411768
CVX,4,SU|HAL|KMI|FANG,0.7197364839396808,0.45938859375123176,0.011542107754552349,0.7020881449216942,0.48156387946282564,0.010388179641834453,0.010370076499091255,0.2290430498248491,0.18516048709163008,0.19159089423047915,142.36332202095844,138.02525043674086,-0.20821596021767708,-0.14113942295468518
CVX,4,SU|HAL|EOG|SLB,0.8506837952282567,0.6451505272438632,0.009363442925165623,0.7765365476631744,0.5460143217578374,0.009716179058833525,0.009704103286610947,0.2290430498248491,0.23229750609659822,-0.014208928296395973,142.36332202095844,155.78767015115525,-0.20821596021767708,-0.17992690439041703
CVX,4,SU|HAL|EOG|VLO,0.8549780400577123,0.6470250712686196,0.009338069530158432,0.78806406372486,0.5336360915180067,0.009821629932340918,0.009835508108661515,0.2290430498248491,0.24704966997659972,-0.07861674984471434,142.36332202095844,177.19386608414342,-0.20821596021767708,-0.14104990889570546
CVX,4,SU|HAL|EOG|OXY,0.8503830714646626,0.6322734466188142,0.0095293434681816,0.7988509323549704,0.5602417579131751,0.0095622733889471,0.009550834686897741,0.2290430498248491,0.24668862451140716,-0.07704042842623582,142.36332202095844,156.1320828579075,-0.20821596021767708,-0.18696305615285347
CVX,4,SU|HAL|EOG|BKR,0.8249260612314003,0.6020627722165763,0.009909716183934866,0.7267980367477683,0.4537587707606815,0.010657984116445795,0.010644532013806565,0.2290430498248491,0.22872742316825748,0.0013780232879059273,142.36332202095844,156.88306283479056,-0.20821596021767708,-0.17582018583046255
CVX,4,SU|HAL|EOG|E,0.8326835825962962,0.6761610052642655,0.008944012648027673,0.7726099223270232,0.5418595789685211,0.009752748563077687,0.009748406697551587,0.2290430498248491,0.23009953900207364,-0.004612622727615756,142.36332202095844,163.93082761543198,-0.20821596021767708,-0.18117784912673873
CVX,4,SU|HAL|EOG|DVN,0.844481665766511,0.6193839564562078,0.009696447461552021,0.7949736499861191,0.5574594731430136,0.009592196441965848,0.009581000401505762,0.2290430498248491,0.24437402148592124,-0.06693489137869868,142.36332202095844,156.52120109613102,-0.20821596021767708,-0.1826289619945961
CVX,4,SU|HAL|EOG|CNQ,0.8290089906731087,0.5972241938581544,0.009974062727659877,0.7821286251788065,0.5153501537966028,0.010036401208434567,0.010026477272516694,0.2290430498248491,0.24995510899237658,-0.09130187178139249,142.36332202095844,159.2858310736579,-0.20821596021767708,-0.18547863007457732
CVX,4,SU|HAL|EOG|OKE,0.8033416982033366,0.5647185093434041,0.01037068574102243,0.7760176817864918,0.548994580520767,0.009689641654475674,0.009672198801142711,0.2290430498248491,0.2305749105757614,-0.0066880909596851446,142.36332202095844,142.45212462408531,-0.20821596021767708,-0.14763575225067394
CVX,4,SU|HAL|EOG|PBA,0.8018249203746693,0.6401185107232913,0.009429837054209024,0.7169090061625363,0.49575728146397624,0.010245228071258708,0.010227138841030556,0.2290430498248491,0.19507402734475027,0.14830846212567983,142.36332202095844,145.77135905623163,-0.20821596021767708,-0.12433992918959957
CVX,4,SU|HAL|EOG|FANG,0.8436743269483346,0.614853711252136,0.009753799837490947,0.7946961771358281,0.558059086803725,0.009585520572489712,0.009574507384837403,0.2290430498248491,0.2438641574525961,-0.0647088293623439,142.36332202095844,156.72348282152439,-0.20821596021767708,-0.1828228981802793
CVX,4,SU|HAL|SLB|VLO,0.8446022966591225,0.5882023396978667,0.010083942798669067,0.7276156253682513,0.4118287653395133,0.011012844065300308,0.011045521479603335,0.2290430498248491,0.24331376565709292,-0.06230582348233993,142.36332202095844,191.9855992442797,-0.20821596021767708,-0.16546070993405193
CVX,4,SU|HAL|SLB|OXY,0.8484440693483108,0.5930814409396874,0.010019037027634828,0.7364095408841597,0.4381257639136845,0.010801310816275727,0.0107957767092495,0.2290430498248491,0.24207992712559984,-0.05691889498816982,142.36332202095844,165.78424739778112,-0.20821596021767708,-0.2165131739459668
