basket_type,n_stocks,stocks,ticker,weight
unrestricted,2,PSX|FANG,FANG,0.4273629522706196
unrestricted,2,PSX|CVE,PSX,0.5951455208994371
unrestricted,2,PSX|CVE,CVE,0.40485447910056294
unrestricted,2,PSX|E,PSX,0.4531541105777592
unrestricted,2,PSX|E,E,0.5468458894222409
unrestricted,2,EQNR|OKE,EQNR,0.4262677472471363
unrestricted,2,EQNR|OKE,OKE,0.5737322527528637
unrestricted,2,EQNR|DVN,EQNR,0.5660625848088378
unrestricted,2,EQNR|DVN,DVN,0.4339374151911622
unrestricted,2,EQNR|FANG,EQNR,0.518684852617681
unrestricted,2,EQNR|FANG,FANG,0.481315147382319
unrestricted,2,EQNR|CVE,EQNR,0.5449667981428159
unrestricted,2,EQNR|CVE,CVE,0.45503320185718416
unrestricted,2,EQNR|E,EQNR,0.37574969130507824
unrestricted,2,EQNR|E,E,0.6242503086949217
unrestricted,2,OKE|DVN,OKE,0.6445494388333074
unrestricted,2,OKE|DVN,DVN,0.35545056116669266
unrestricted,2,OKE|FANG,OKE,0.6012278595330699
unrestricted,2,OKE|FANG,FANG,0.3987721404669301
unrestricted,2,OKE|CVE,OKE,0.613841077464972
unrestricted,2,OKE|CVE,CVE,0.38615892253502804
unrestricted,2,OKE|E,OKE,0.4761648148490195
unrestricted,2,OKE|E,E,0.5238351851509805
unrestricted,2,DVN|FANG,DVN,0.3903856460799593
unrestricted,2,DVN|FANG,FANG,0.6096143539200407
unrestricted,2,DVN|CVE,DVN,0.46461738072889475
unrestricted,2,DVN|CVE,CVE,0.5353826192711052
unrestricted,2,DVN|E,DVN,0.36009114077018767
unrestricted,2,DVN|E,E,0.6399088592298124
unrestricted,2,FANG|CVE,FANG,0.5431019192767167
unrestricted,2,FANG|CVE,CVE,0.4568980807232833
unrestricted,2,FANG|E,FANG,0.4004141436754843
unrestricted,2,FANG|E,E,0.5995858563245158
unrestricted,2,CVE|E,CVE,0.37184069198681874
unrestricted,2,CVE|E,E,0.6281593080131812
unrestricted,3,COP|HAL|EOG,COP,0.5747243106426484
unrestricted,3,COP|HAL|EOG,HAL,0.15866046272078754
unrestricted,3,COP|HAL|EOG,EOG,0.26661522663656406
unrestricted,3,COP|HAL|SU,COP,0.5441166346722115
unrestricted,3,COP|HAL|SU,HAL,0.14722328278493552
unrestricted,3,COP|HAL|SU,SU,0.3086600825428531
unrestricted,3,COP|HAL|OXY,COP,0.6826705057205275
unrestricted,3,COP|HAL|OXY,HAL,0.18630596607351207
unrestricted,3,COP|HAL|OXY,OXY,0.13102352820596047
unrestricted,3,COP|HAL|SLB,COP,0.7115352920741803
unrestricted,3,COP|HAL|SLB,HAL,0.08216581103434636
unrestricted,3,COP|HAL|SLB,SLB,0.20629889689147324
unrestricted,3,COP|HAL|IMO,COP,0.5371507836249452
unrestricted,3,COP|HAL|IMO,HAL,0.15939973323869222
unrestricted,3,COP|HAL|IMO,IMO,0.30344948313636255
unrestricted,3,COP|HAL|VLO,COP,0.6139825097554321
unrestricted,3,COP|HAL|VLO,HAL,0.16086990549245672
unrestricted,3,COP|HAL|VLO,VLO,0.22514758475211116
unrestricted,3,COP|HAL|PSX,COP,0.5699554372052863
unrestricted,3,COP|HAL|PSX,HAL,0.14319633139857468
unrestricted,3,COP|HAL|PSX,PSX,0.286848231396139
unrestricted,3,COP|HAL|EQNR,COP,0.5699645694799682
unrestricted,3,COP|HAL|EQNR,HAL,0.1575480606440233
unrestricted,3,COP|HAL|EQNR,EQNR,0.2724873698760086
unrestricted,3,COP|HAL|OKE,COP,0.542594022711313
unrestricted,3,COP|HAL|OKE,HAL,0.13462588191921987
unrestricted,3,COP|HAL|OKE,OKE,0.3227800953694672
unrestricted,3,COP|HAL|DVN,COP,0.7657209903372306
unrestricted,3,COP|HAL|DVN,HAL,0.2113605030038076
unrestricted,3,COP|HAL|DVN,DVN,0.02291850665896185
unrestricted,3,COP|HAL|FANG,COP,0.7304953007401818
unrestricted,3,COP|HAL|FANG,HAL,0.19873099619225726
unrestricted,3,COP|HAL|FANG,FANG,0.07077370306756108
unrestricted,3,COP|HAL|CVE,COP,0.70631995700723
unrestricted,3,COP|HAL|CVE,HAL,0.17682202212537326
unrestricted,3,COP|HAL|CVE,CVE,0.11685802086739656
unrestricted,3,COP|HAL|E,COP,0.4809409234789568
unrestricted,3,COP|HAL|E,HAL,0.15870572141964157
unrestricted,3,COP|HAL|E,E,0.3603533551014017
unrestricted,3,COP|EOG|SU,COP,0.4608789952744787
unrestricted,3,COP|EOG|SU,EOG,0.2380905479068693
unrestricted,3,COP|EOG|SU,SU,0.30103045681865204
unrestricted,3,COP|EOG|OXY,COP,0.6064337739975009
unrestricted,3,COP|EOG|OXY,EOG,0.28349497261228196
unrestricted,3,COP|EOG|OXY,OXY,0.11007125339021719
unrestricted,3,COP|EOG|SLB,COP,0.5347494284380833
unrestricted,3,COP|EOG|SLB,EOG,0.2553959470655565
unrestricted,3,COP|EOG|SLB,SLB,0.20985462449636025
unrestricted,3,COP|EOG|IMO,COP,0.48402078042719227
unrestricted,3,COP|EOG|IMO,EOG,0.2263688896193267
unrestricted,3,COP|EOG|IMO,IMO,0.28961032995348107
unrestricted,3,COP|EOG|VLO,COP,0.49275458540656036
unrestricted,3,COP|EOG|VLO,EOG,0.27804012197708666
unrestricted,3,COP|EOG|VLO,VLO,0.22920529261635308
unrestricted,3,COP|EOG|PSX,COP,0.4580216638432898
unrestricted,3,COP|EOG|PSX,EOG,0.254599116967081
unrestricted,3,COP|EOG|PSX,PSX,0.2873792191896292
unrestricted,3,COP|EOG|EQNR,COP,0.5093492253935242
unrestricted,3,COP|EOG|EQNR,EOG,0.22835429622936612
unrestricted,3,COP|EOG|EQNR,EQNR,0.2622964783771096
unrestricted,3,COP|EOG|OKE,COP,0.4671060313904969
unrestricted,3,COP|EOG|OKE,EOG,0.21715486269998824
unrestricted,3,COP|EOG|OKE,OKE,0.3157391059095149
unrestricted,3,COP|EOG|DVN,COP,0.648889542849767
unrestricted,3,COP|EOG|DVN,EOG,0.32608085098978584
unrestricted,3,COP|EOG|DVN,DVN,0.025029606160447176
unrestricted,3,COP|EOG|FANG,COP,0.6343976769875556
unrestricted,3,COP|EOG|FANG,EOG,0.3130464051122824
unrestricted,3,COP|EOG|FANG,FANG,0.052555917900161966
unrestricted,3,COP|EOG|CVE,COP,0.5824391929686388
unrestricted,3,COP|EOG|CVE,EOG,0.2909290571161836
unrestricted,3,COP|EOG|CVE,CVE,0.12663174991517762
