ticker,lag,autocorrelation,observations,approx_95_threshold,significant
PSX,5,0.01072052381385266,3611,0.0326168733399549,False
PSX,6,-0.0358752420376308,3611,0.0326168733399549,True
PSX,7,0.05346168703771296,3611,0.0326168733399549,True
PSX,8,0.01682835126342688,3611,0.0326168733399549,False
PSX,9,-0.00962402103801415,3611,0.0326168733399549,False
PSX,10,-0.0022086617492642134,3611,0.0326168733399549,False
PSX,11,0.017564699381653916,3611,0.0326168733399549,False
PSX,12,0.0028279010940121204,3611,0.0326168733399549,False
PSX,13,-0.05013405292268013,3611,0.0326168733399549,True
PSX,14,0.0033328855548133895,3611,0.0326168733399549,False
PSX,15,-0.04064544789471429,3611,0.0326168733399549,True
PSX,16,0.02741421912385983,3611,0.0326168733399549,False
PSX,17,0.024912760069963243,3611,0.0326168733399549,False
PSX,18,-0.02420721393627098,3611,0.0326168733399549,False
PSX,19,-0.0180057795674882,3611,0.0326168733399549,False
PSX,20,0.015722042407447914,3611,0.0326168733399549,False
MPC,1,-0.00935651674449589,3813,0.03174115082431193,False
MPC,2,0.049187797859839684,3813,0.03174115082431193,True
MPC,3,0.026142049447614675,3813,0.03174115082431193,False
MPC,4,0.021288660501818976,3813,0.03174115082431193,False
MPC,5,0.02516492901580501,3813,0.03174115082431193,False
MPC,6,-0.014476138785294483,3813,0.03174115082431193,False
MPC,7,0.03132302533814793,3813,0.03174115082431193,False
MPC,8,0.008641399082744947,3813,0.03174115082431193,False
MPC,9,-0.019125584342067875,3813,0.03174115082431193,False
MPC,10,0.0061363968336913466,3813,0.03174115082431193,False
MPC,11,0.029700949694371523,3813,0.03174115082431193,False
MPC,12,0.02204627349557835,3813,0.03174115082431193,False
MPC,13,-0.03418881083878253,3813,0.03174115082431193,True
MPC,14,0.02815751258838043,3813,0.03174115082431193,False
MPC,15,-0.0455285113911712,3813,0.03174115082431193,True
MPC,16,0.02500805601750075,3813,0.03174115082431193,False
MPC,17,0.012877132067711404,3813,0.03174115082431193,False
MPC,18,-0.04001501481928107,3813,0.03174115082431193,True
MPC,19,0.004671867547892408,3813,0.03174115082431193,False
MPC,20,-0.0006355589904858047,3813,0.03174115082431193,False
OKE,1,-0.008734438578804344,10365,0.0192518034062941,False
OKE,2,-0.01292992746205655,10365,0.0192518034062941,False
OKE,3,0.016493046887405233,10365,0.0192518034062941,False
OKE,4,0.01077328365436454,10365,0.0192518034062941,False
OKE,5,0.006443542408707298,10365,0.0192518034062941,False
OKE,6,-0.009191924664112085,10365,0.0192518034062941,False
OKE,7,0.06934886918804736,10365,0.0192518034062941,True
OKE,8,0.011194150870601894,10365,0.0192518034062941,False
OKE,9,0.002092883743374381,10365,0.0192518034062941,False
OKE,10,0.017584781030998867,10365,0.0192518034062941,False
OKE,11,-0.03737618790641085,10365,0.0192518034062941,True
OKE,12,0.011200804744182056,10365,0.0192518034062941,False
OKE,13,-0.005208819600252697,10365,0.0192518034062941,False
